episode,total_reward,progress,win,n_clicks,beta,learn_rate,avg_bonus
17863,45.13,7,1,7,0.1,0.001,0.4474
17864,45.14,8,1,8,0.1,0.001,0.2678
17865,-34.46,1,0,2,0.1,0.001,0.2704
17866,43.87,7,1,7,0.1,0.001,0.2671
17867,51.45,12,1,12,0.1,0.001,0.3709
17868,40.13,4,1,4,0.1,0.001,0.2828
17869,-34.51,1,0,2,0.1,0.001,0.2436
17870,50.82,12,1,12,0.1,0.001,0.3179
17871,49.53,11,1,11,0.1,0.001,0.3207
17872,45.29,8,1,8,0.1,0.001,0.2862
17873,40.0,4,1,4,0.1,0.001,0.251
17874,-30.76,4,0,5,0.1,0.001,0.2482
17875,57.22,15,1,15,0.1,0.001,0.4813
17876,45.29,8,1,8,0.1,0.001,0.286
17877,48.49,10,1,10,0.1,0.001,0.3488
17878,-34.66,1,0,2,0.1,0.001,0.1699
17879,-28.54,5,0,6,0.1,0.001,0.4093
17880,42.81,6,1,6,0.1,0.001,0.3019
17881,47.36,9,1,9,0.1,0.001,0.373
17882,38.8,3,1,3,0.1,0.001,0.2658
17883,43.22,6,1,6,0.1,0.001,0.3702
17884,47.36,9,1,9,0.1,0.001,0.3734
17885,-34.6,1,0,2,0.1,0.001,0.1987
17886,53.9,14,1,14,0.1,0.001,0.35
17887,43.88,7,1,7,0.1,0.001,0.2685
17888,-34.63,1,0,2,0.1,0.001,0.1828
17889,38.68,3,1,3,0.1,0.001,0.2272
17890,-29.59,4,0,5,0.1,0.001,0.4819
17891,47.55,9,1,9,0.1,0.001,0.3945
17892,42.47,6,1,6,0.1,0.001,0.2443
17893,41.75,5,1,5,0.1,0.001,0.3494
17894,48.8,10,1,10,0.1,0.001,0.3796
17895,-22.2,9,0,10,0.1,0.001,0.4796
17896,44.49,7,1,7,0.1,0.001,0.3552
17897,40.58,4,1,4,0.1,0.001,0.394
17898,48.68,10,1,10,0.1,0.001,0.3678
17899,40.06,4,1,4,0.1,0.001,0.2662
17900,45.34,8,1,8,0.1,0.001,0.2929
17901,-26.42,7,0,8,0.1,0.001,0.3227
17902,-29.3,5,0,6,0.1,0.001,0.2837
17903,-29.1,5,0,6,0.1,0.001,0.3175
17904,47.69,9,1,9,0.1,0.001,0.41
17905,-28.91,5,0,6,0.1,0.001,0.3476
17906,44.1,7,1,7,0.1,0.001,0.2999
17907,40.04,4,1,4,0.1,0.001,0.2608
17908,-25.3,7,0,8,0.1,0.001,0.4626
17909,37.45,2,1,2,0.1,0.001,0.2258
17910,46.87,9,1,9,0.1,0.001,0.3189
17911,53.59,13,1,13,0.1,0.001,0.4302
17912,43.1,6,1,6,0.1,0.001,0.3507
17913,-34.66,1,0,2,0.1,0.001,0.1713
17914,-32.0,3,0,4,0.1,0.001,0.2502
17915,40.22,4,1,4,0.1,0.001,0.3053
17916,44.34,7,1,7,0.1,0.001,0.334
17917,50.53,11,1,11,0.1,0.001,0.4117
17918,-22.3,9,0,10,0.1,0.001,0.4705
17919,-31.69,3,0,4,0.1,0.001,0.3267
17920,-23.57,9,0,10,0.1,0.001,0.3435
17921,-24.9,8,0,9,0.1,0.001,0.3443
17922,46.74,9,1,9,0.1,0.001,0.304
17923,46.61,9,1,9,0.1,0.001,0.2903
17924,-31.65,3,0,4,0.1,0.001,0.3385
17925,39.91,4,1,4,0.1,0.001,0.2274
17926,-34.66,1,0,2,0.1,0.001,0.1688
17927,41.46,5,1,5,0.1,0.001,0.291
17928,-34.66,1,0,2,0.1,0.001,0.1707
17929,-33.11,2,0,3,0.1,0.001,0.2952
17930,-30.41,4,0,5,0.1,0.001,0.3177
17931,-33.19,2,0,3,0.1,0.001,0.2696
17932,46.91,9,1,9,0.1,0.001,0.3232
17933,-18.02,13,0,14,0.1,0.001,0.3558
17934,-34.7,1,0,2,0.1,0.001,0.1509
17935,-34.7,1,0,2,0.1,0.001,0.1501
17936,38.82,3,1,3,0.1,0.001,0.2717
17937,44.52,7,1,7,0.1,0.001,0.3602
17938,36.11,1,1,1,0.1,0.001,0.1146
17939,44.52,7,1,7,0.1,0.001,0.3595
17940,-20.95,11,0,12,0.1,0.001,0.3371
17941,-29.22,5,0,6,0.1,0.001,0.296
17942,51.9,12,1,12,0.1,0.001,0.4086
17943,47.06,9,1,9,0.1,0.001,0.3399
17944,41.41,5,1,5,0.1,0.001,0.2823
17945,38.7,3,1,3,0.1,0.001,0.233
17946,-24.49,8,0,9,0.1,0.001,0.3904
17947,43.28,6,1,6,0.1,0.001,0.3796
17948,-27.48,6,0,7,0.1,0.001,0.3596
17949,45.09,8,1,8,0.1,0.001,0.2618
17950,51.01,11,1,11,0.1,0.001,0.4551
17951,40.27,4,1,4,0.1,0.001,0.3181
17952,40.17,4,1,4,0.1,0.001,0.2924
17953,45.18,7,1,7,0.1,0.001,0.4536
17954,40.13,4,1,4,0.1,0.001,0.2837
17955,42.76,6,1,6,0.1,0.001,0.2935
17956,57.07,15,1,15,0.1,0.001,0.4712
17957,-30.56,4,0,5,0.1,0.001,0.2883
17958,51.66,12,1,12,0.1,0.001,0.3882
17959,40.23,4,1,4,0.1,0.001,0.3086
17960,42.63,6,1,6,0.1,0.001,0.2713
17961,-32.09,3,0,4,0.1,0.001,0.2275
17962,44.2,7,1,7,0.1,0.001,0.3149
17963,40.41,4,1,4,0.1,0.001,0.3529
17964,-26.04,7,0,8,0.1,0.001,0.37
17965,38.7,3,1,3,0.1,0.001,0.2327
17966,41.59,5,1,5,0.1,0.001,0.3185
17967,48.86,11,1,11,0.1,0.001,0.2596
17968,46.07,8,1,8,0.1,0.001,0.3841
17969,46.84,8,1,8,0.1,0.001,0.4801
17970,45.34,8,1,8,0.1,0.001,0.293
17971,-33.34,2,0,3,0.1,0.001,0.2194
17972,48.97,10,1,10,0.1,0.001,0.3973
17973,51.07,11,1,11,0.1,0.001,0.461
17974,-31.3,3,0,4,0.1,0.001,0.4257
17975,50.57,11,1,11,0.1,0.001,0.4151
17976,47.09,9,1,9,0.1,0.001,0.3434
17977,54.2,13,1,13,0.1,0.001,0.4767
17978,-34.51,1,0,2,0.1,0.001,0.2442
17979,44.31,7,1,7,0.1,0.001,0.3296
17980,61.76,18,1,18,0.1,0.001,0.4867
17981,43.1,6,1,6,0.1,0.001,0.3504
17982,50.8,12,1,12,0.1,0.001,0.3166
17983,37.39,2,1,2,0.1,0.001,0.1928
17984,52.89,14,1,14,0.1,0.001,0.278
17985,48.06,10,1,10,0.1,0.001,0.3057
17986,-24.49,8,0,9,0.1,0.001,0.3898
17987,40.41,4,1,4,0.1,0.001,0.3521
17988,47.95,9,1,9,0.1,0.001,0.4385
17989,43.75,7,1,7,0.1,0.001,0.2496
17990,44.15,7,1,7,0.1,0.001,0.3073
17991,43.87,7,1,7,0.1,0.001,0.2672
17992,-34.43,1,0,2,0.1,0.001,0.2872
17993,49.85,11,1,11,0.1,0.001,0.3504
17994,55.15,13,1,13,0.1,0.001,0.5503
17995,49.59,11,1,11,0.1,0.001,0.3261
17996,-27.73,6,0,7,0.1,0.001,0.3243
17997,38.76,3,1,3,0.1,0.001,0.2527
17998,41.63,5,1,5,0.1,0.001,0.3269
17999,40.3,4,1,4,0.1,0.001,0.324
18000,68.2,21,1,21,0.1,0.001,0.581
18001,41.47,5,1,5,0.1,0.001,0.2938
18002,46.02,8,1,8,0.1,0.001,0.3775
18003,45.55,8,1,8,0.1,0.001,0.3194
18004,38.72,3,1,3,0.1,0.001,0.2416
18005,-34.67,1,0,2,0.1,0.001,0.1668
18006,-32.97,2,0,3,0.1,0.001,0.3435
18007,52.38,13,1,13,0.1,0.001,0.3369
18008,45.9,8,1,8,0.1,0.001,0.362
18009,41.67,5,1,5,0.1,0.001,0.3333
18010,-34.58,1,0,2,0.1,0.001,0.2075
18011,-33.34,2,0,3,0.1,0.001,0.2195
18012,-33.03,2,0,3,0.1,0.001,0.3244
18013,45.42,8,1,8,0.1,0.001,0.302
18014,-30.19,4,0,5,0.1,0.001,0.3624
18015,-21.97,9,0,10,0.1,0.001,0.5032
18016,37.39,2,1,2,0.1,0.001,0.196
18017,41.44,5,1,5,0.1,0.001,0.288
18018,-26.51,7,0,8,0.1,0.001,0.3115
18019,42.78,6,1,6,0.1,0.001,0.2973
18020,44.49,7,1,7,0.1,0.001,0.3554
18021,47.71,10,1,10,0.1,0.001,0.2711
18022,56.18,15,1,15,0.1,0.001,0.4121
18023,42.12,5,1,5,0.1,0.001,0.4244
18024,46.75,9,1,9,0.1,0.001,0.3051
18025,50.6,11,1,11,0.1,0.001,0.418
18026,53.47,13,1,13,0.1,0.001,0.4207
18027,-28.77,5,0,6,0.1,0.001,0.3708
18028,-20.32,10,0,11,0.1,0.001,0.5162
18029,36.11,1,1,1,0.1,0.001,0.1086
18030,-33.18,2,0,3,0.1,0.001,0.275
18031,-34.67,1,0,2,0.1,0.001,0.1631
18032,49.62,11,1,11,0.1,0.001,0.3293
18033,51.41,12,1,12,0.1,0.001,0.3672
18034,57.71,16,1,16,0.1,0.001,0.4192
18035,-22.9,9,0,10,0.1,0.001,0.4101
18036,45.87,8,1,8,0.1,0.001,0.3593
18037,40.1,4,1,4,0.1,0.001,0.2742
18038,47.07,9,1,9,0.1,0.001,0.341
18039,41.22,5,1,5,0.1,0.001,0.2431
18040,-28.94,5,0,6,0.1,0.001,0.3427
18041,53.18,13,1,13,0.1,0.001,0.3983
18042,-23.14,9,0,10,0.1,0.001,0.3859
18043,48.29,10,1,10,0.1,0.001,0.3287
18044,-34.7,1,0,2,0.1,0.001,0.1519
18045,43.09,6,1,6,0.1,0.001,0.3481
18046,56.76,15,1,15,0.1,0.001,0.4508
18047,-29.48,5,0,6,0.1,0.001,0.2538
18048,46.34,8,1,8,0.1,0.001,0.4176
18049,40.12,4,1,4,0.1,0.001,0.2805
18050,42.84,6,1,6,0.1,0.001,0.3071
18051,52.65,12,1,12,0.1,0.001,0.4709
18052,51.91,12,1,12,0.1,0.001,0.4094
18053,56.28,15,1,15,0.1,0.001,0.4189
18054,-34.55,1,0,2,0.1,0.001,0.2267
18055,-25.43,7,0,8,0.1,0.001,0.4462
18056,-27.47,6,0,7,0.1,0.001,0.361
18057,-34.66,1,0,2,0.1,0.001,0.17
18058,43.92,7,1,7,0.1,0.001,0.2748
18059,54.86,14,1,14,0.1,0.001,0.4184
18060,-30.53,4,0,5,0.1,0.001,0.2941
18061,44.34,7,1,7,0.1,0.001,0.3341
18062,-28.56,5,0,6,0.1,0.001,0.4072
18063,-34.67,1,0,2,0.1,0.001,0.1658
18064,49.6,11,1,11,0.1,0.001,0.3271
18065,49.12,10,1,10,0.1,0.001,0.4115
18066,42.66,6,1,6,0.1,0.001,0.2772
18067,40.02,4,1,4,0.1,0.001,0.2561
18068,48.16,9,1,9,0.1,0.001,0.4625
18069,-21.46,7,0,8,0.1,0.001,0.9427
18070,47.25,9,1,9,0.1,0.001,0.3613
18071,46.76,9,1,9,0.1,0.001,0.3064
18072,-25.15,8,0,9,0.1,0.001,0.3169
18073,-32.83,2,0,3,0.1,0.001,0.3913
18074,52.9,13,1,13,0.1,0.001,0.3766
18075,56.52,15,1,15,0.1,0.001,0.4346
18076,-33.26,2,0,3,0.1,0.001,0.2451
18077,45.37,8,1,8,0.1,0.001,0.2967
18078,-24.34,8,0,9,0.1,0.001,0.4063
18079,37.42,2,1,2,0.1,0.001,0.2114
18080,-25.11,8,0,9,0.1,0.001,0.3212
18081,49.36,10,1,10,0.1,0.001,0.4358
18082,-34.43,1,0,2,0.1,0.001,0.2831
18083,45.39,8,1,8,0.1,0.001,0.2985
18084,-33.24,2,0,3,0.1,0.001,0.2537
18085,43.9,7,1,7,0.1,0.001,0.2714
18086,-25.51,7,0,8,0.1,0.001,0.4358
18087,-33.06,2,0,3,0.1,0.001,0.3123
18088,57.42,15,1,15,0.1,0.001,0.4948
18089,39.79,4,1,4,0.1,0.001,0.1969
18090,-30.28,4,0,5,0.1,0.001,0.344
18091,49.34,10,1,10,0.1,0.001,0.4336
18092,41.87,5,1,5,0.1,0.001,0.3747
18093,46.13,8,1,8,0.1,0.001,0.3908
18094,-34.51,1,0,2,0.1,0.001,0.2447
18095,50.54,11,1,11,0.1,0.001,0.4128
18096,-30.12,4,0,5,0.1,0.001,0.3768
18097,50.49,11,1,11,0.1,0.001,0.4086
18098,44.09,7,1,7,0.1,0.001,0.299
18099,44.95,7,1,7,0.1,0.001,0.4215
18100,44.23,7,1,7,0.1,0.001,0.3184
18101,39.01,3,1,3,0.1,0.001,0.3368
18102,-15.98,13,0,14,0.1,0.001,0.5015
18103,-30.59,4,0,5,0.1,0.001,0.2828
18104,46.65,9,1,9,0.1,0.001,0.2947
18105,-28.81,5,0,6,0.1,0.001,0.3647
18106,50.97,12,1,12,0.1,0.001,0.3312
18107,47.0,9,1,9,0.1,0.001,0.3331
18108,53.36,13,1,13,0.1,0.001,0.4126
18109,39.93,4,1,4,0.1,0.001,0.2331
18110,-33.38,2,0,3,0.1,0.001,0.2078
18111,48.18,10,1,10,0.1,0.001,0.318
18112,38.65,3,1,3,0.1,0.001,0.2152
18113,45.87,8,1,8,0.1,0.001,0.3591
18114,-31.89,3,0,4,0.1,0.001,0.2782
18115,40.23,4,1,4,0.1,0.001,0.3073
18116,48.2,10,1,10,0.1,0.001,0.3201
18117,52.83,12,1,12,0.1,0.001,0.4862
18118,43.99,7,1,7,0.1,0.001,0.2839
18119,46.13,8,1,8,0.1,0.001,0.3916
18120,40.47,4,1,4,0.1,0.001,0.3663
18121,47.98,10,1,10,0.1,0.001,0.2978
18122,-22.57,9,0,10,0.1,0.001,0.4426
18123,45.54,8,1,8,0.1,0.001,0.3169
18124,-21.84,10,0,11,0.1,0.001,0.3779
18125,-30.66,4,0,5,0.1,0.001,0.2676
18126,50.46,11,1,11,0.1,0.001,0.4058
18127,45.35,8,1,8,0.1,0.001,0.2935
18128,46.67,9,1,9,0.1,0.001,0.2971
18129,38.63,3,1,3,0.1,0.001,0.2115
18130,47.42,9,1,9,0.1,0.001,0.3797
18131,-34.69,1,0,2,0.1,0.001,0.1539
18132,40.08,4,1,4,0.1,0.001,0.2692
18133,46.92,9,1,9,0.1,0.001,0.325
18134,38.79,3,1,3,0.1,0.001,0.2636
18135,50.51,11,1,11,0.1,0.001,0.4101
18136,41.55,5,1,5,0.1,0.001,0.3103
18137,45.51,7,1,7,0.1,0.001,0.501
18138,42.65,6,1,6,0.1,0.001,0.2753
18139,45.87,8,1,8,0.1,0.001,0.3587
18140,46.68,9,1,9,0.1,0.001,0.298
18141,49.7,9,1,9,0.1,0.001,0.6331
18142,42.73,6,1,6,0.1,0.001,0.2885
18143,-27.37,6,0,7,0.1,0.001,0.3759
18144,-33.35,2,0,3,0.1,0.001,0.2182
18145,41.68,5,1,5,0.1,0.001,0.3367
18146,43.45,6,1,6,0.1,0.001,0.4084
18147,41.36,5,1,5,0.1,0.001,0.2721
18148,-26.02,7,0,8,0.1,0.001,0.3721
18149,-25.47,7,0,8,0.1,0.001,0.4418
18150,47.2,9,1,9,0.1,0.001,0.3557
18151,47.21,9,1,9,0.1,0.001,0.357
18152,47.61,9,1,9,0.1,0.001,0.4009
18153,42.31,6,1,6,0.1,0.001,0.2177
18154,-33.32,2,0,3,0.1,0.001,0.2257
18155,-33.24,2,0,3,0.1,0.001,0.2542
18156,44.71,7,1,7,0.1,0.001,0.3875
18157,-25.59,7,0,8,0.1,0.001,0.426
18158,48.79,10,1,10,0.1,0.001,0.3794
18159,48.02,9,1,9,0.1,0.001,0.4463
18160,39.99,4,1,4,0.1,0.001,0.2463
18161,46.61,9,1,9,0.1,0.001,0.29
18162,-31.84,3,0,4,0.1,0.001,0.2912
18163,-30.26,4,0,5,0.1,0.001,0.3487
18164,44.18,7,1,7,0.1,0.001,0.3116
18165,53.1,13,1,13,0.1,0.001,0.3921
18166,46.59,9,1,9,0.1,0.001,0.2882
18167,-28.86,5,0,6,0.1,0.001,0.3562
18168,37.55,2,1,2,0.1,0.001,0.2755
18169,-19.55,12,0,13,0.1,0.001,0.3419
18170,-28.18,6,0,7,0.1,0.001,0.26
18171,-18.39,12,0,13,0.1,0.001,0.4317
18172,37.38,2,1,2,0.1,0.001,0.1913
18173,86.22,32,1,32,0.1,0.001,0.6007
18174,41.47,5,1,5,0.1,0.001,0.2946
18175,40.2,4,1,4,0.1,0.001,0.3003
18176,49.23,11,1,11,0.1,0.001,0.2937
18177,39.98,4,1,4,0.1,0.001,0.246
18178,44.12,7,1,7,0.1,0.001,0.303
18179,55.29,15,1,15,0.1,0.001,0.3525
18180,49.84,11,1,11,0.1,0.001,0.3495
18181,48.97,10,1,10,0.1,0.001,0.3971
18182,-31.62,3,0,4,0.1,0.001,0.344
18183,-23.18,9,0,10,0.1,0.001,0.3824
18184,50.03,11,1,11,0.1,0.001,0.3665
18185,42.45,6,1,6,0.1,0.001,0.2419
18186,45.26,8,1,8,0.1,0.001,0.2831
18187,47.58,9,1,9,0.1,0.001,0.3981
18188,48.66,10,1,10,0.1,0.001,0.3665
18189,48.03,9,1,9,0.1,0.001,0.4483
18190,43.98,7,1,7,0.1,0.001,0.2825
18191,-33.04,2,0,3,0.1,0.001,0.3205
18192,45.54,8,1,8,0.1,0.001,0.3181
18193,-30.23,4,0,5,0.1,0.001,0.3543
18194,-30.97,4,0,5,0.1,0.001,0.2056
18195,43.94,7,1,7,0.1,0.001,0.2772
18196,-33.02,2,0,3,0.1,0.001,0.328
18197,-28.02,6,0,7,0.1,0.001,0.2823
18198,42.58,6,1,6,0.1,0.001,0.2629
18199,-29.01,5,0,6,0.1,0.001,0.3309
18200,-32.92,2,0,3,0.1,0.001,0.361
18201,46.32,8,1,8,0.1,0.001,0.4145
18202,41.24,5,1,5,0.1,0.001,0.2475
18203,-29.7,4,0,5,0.1,0.001,0.4599
18204,41.58,5,1,5,0.1,0.001,0.3164
18205,47.32,9,1,9,0.1,0.001,0.3693
18206,43.12,6,1,6,0.1,0.001,0.3538
18207,45.98,8,1,8,0.1,0.001,0.3719
18208,38.82,3,1,3,0.1,0.001,0.2718
18209,44.61,7,1,7,0.1,0.001,0.3724
18210,40.44,4,1,4,0.1,0.001,0.3602
18211,51.66,12,1,12,0.1,0.001,0.3881
18212,-29.08,5,0,6,0.1,0.001,0.3205
18213,-28.89,5,0,6,0.1,0.001,0.3521
18214,-34.11,1,0,2,0.1,0.001,0.4427
18215,43.87,7,1,7,0.1,0.001,0.2672
18216,-31.29,3,0,4,0.1,0.001,0.4267
18217,-33.2,2,0,3,0.1,0.001,0.2652
18218,46.24,8,1,8,0.1,0.001,0.4052
18219,44.01,6,1,6,0.1,0.001,0.5011
18220,-33.48,2,0,3,0.1,0.001,0.1724
18221,49.8,11,1,11,0.1,0.001,0.3457
18222,-33.18,2,0,3,0.1,0.001,0.2732
18223,-29.79,4,0,5,0.1,0.001,0.4412
18224,48.63,10,1,10,0.1,0.001,0.3632
18225,-30.14,4,0,5,0.1,0.001,0.3728
18226,45.5,8,1,8,0.1,0.001,0.3123
18227,-29.2,5,0,6,0.1,0.001,0.2998
18228,44.17,7,1,7,0.1,0.001,0.3099
18229,47.69,9,1,9,0.1,0.001,0.4098
18230,40.02,4,1,4,0.1,0.001,0.256
18231,-25.8,7,0,8,0.1,0.001,0.4001
18232,-34.4,1,0,2,0.1,0.001,0.2998
18233,64.01,19,1,19,0.1,0.001,0.5267
18234,40.46,4,1,4,0.1,0.001,0.364
18235,-26.58,6,0,7,0.1,0.001,0.4893
18236,-30.65,4,0,5,0.1,0.001,0.2699
18237,50.66,11,1,11,0.1,0.001,0.4233
18238,-17.99,12,0,13,0.1,0.001,0.4626
18239,47.08,9,1,9,0.1,0.001,0.3418
18240,46.99,9,1,9,0.1,0.001,0.3325
18241,51.92,12,1,12,0.1,0.001,0.4102
18242,42.74,6,1,6,0.1,0.001,0.2895
18243,-28.23,5,0,6,0.1,0.001,0.4617
18244,40.16,4,1,4,0.1,0.001,0.2908
18245,45.83,8,1,8,0.1,0.001,0.3533
18246,45.48,8,1,8,0.1,0.001,0.3098
18247,47.53,9,1,9,0.1,0.001,0.3922
18248,41.47,5,1,5,0.1,0.001,0.2937
18249,50.17,11,1,11,0.1,0.001,0.3794
18250,42.72,6,1,6,0.1,0.001,0.2863
18251,-22.5,9,0,10,0.1,0.001,0.4498
18252,41.44,5,1,5,0.1,0.001,0.2872
18253,-33.31,2,0,3,0.1,0.001,0.2311
18254,-34.65,1,0,2,0.1,0.001,0.1756
18255,42.96,6,1,6,0.1,0.001,0.3271
18256,-24.31,8,0,9,0.1,0.001,0.4105
18257,41.35,5,1,5,0.1,0.001,0.2692
18258,-34.68,1,0,2,0.1,0.001,0.1584
18259,-34.69,1,0,2,0.1,0.001,0.1563
18260,-33.38,2,0,3,0.1,0.001,0.2066
18261,-23.2,8,0,9,0.1,0.001,0.5338
18262,-31.89,3,0,4,0.1,0.001,0.2772
18263,40.18,4,1,4,0.1,0.001,0.2953
18264,56.4,15,1,15,0.1,0.001,0.4269
18265,45.95,8,1,8,0.1,0.001,0.3693
18266,49.46,10,1,10,0.1,0.001,0.4458
18267,41.51,5,1,5,0.1,0.001,0.3026
18268,59.34,17,1,17,0.1,0.001,0.4318
18269,-28.09,6,0,7,0.1,0.001,0.2731
18270,47.05,9,1,9,0.1,0.001,0.3389
18271,42.92,6,1,6,0.1,0.001,0.32
18272,45.65,8,1,8,0.1,0.001,0.3314
18273,-28.47,5,0,6,0.1,0.001,0.4211
18274,41.49,5,1,5,0.1,0.001,0.2978
18275,45.33,8,1,8,0.1,0.001,0.2917
18276,43.11,6,1,6,0.1,0.001,0.3523
18277,48.54,10,1,10,0.1,0.001,0.354
18278,51.33,12,1,12,0.1,0.001,0.361
18279,-31.35,3,0,4,0.1,0.001,0.4133
18280,-27.81,6,0,7,0.1,0.001,0.3133
18281,-33.32,2,0,3,0.1,0.001,0.2281
18282,48.32,10,1,10,0.1,0.001,0.3325
18283,-27.74,6,0,7,0.1,0.001,0.3233
18284,49.55,8,1,8,0.1,0.001,0.819
18285,41.73,5,1,5,0.1,0.001,0.3464
18286,40.13,4,1,4,0.1,0.001,0.2816
18287,-12.55,16,0,17,0.1,0.001,0.4381
18288,44.28,7,1,7,0.1,0.001,0.3252
18289,-20.91,10,0,11,0.1,0.001,0.4626
18290,47.17,9,1,9,0.1,0.001,0.3525
18291,-28.5,5,0,6,0.1,0.001,0.4163
18292,-33.18,2,0,3,0.1,0.001,0.2748
18293,45.06,7,1,7,0.1,0.001,0.4373
18294,-34.69,1,0,2,0.1,0.001,0.153
18295,50.1,10,1,10,0.1,0.001,0.5101
18296,43.97,7,1,7,0.1,0.001,0.2808
18297,45.71,8,1,8,0.1,0.001,0.3382
18298,38.71,3,1,3,0.1,0.001,0.2381
18299,42.61,6,1,6,0.1,0.001,0.2677
18300,41.69,5,1,5,0.1,0.001,0.3377
18301,42.81,6,1,6,0.1,0.001,0.301
18302,-27.46,6,0,7,0.1,0.001,0.3624
18303,-34.71,1,0,2,0.1,0.001,0.1433
18304,-30.68,4,0,5,0.1,0.001,0.2638
18305,38.64,3,1,3,0.1,0.001,0.2143
18306,-26.53,7,0,8,0.1,0.001,0.3093
18307,-31.81,3,0,4,0.1,0.001,0.2987
18308,46.72,9,1,9,0.1,0.001,0.3023
18309,42.9,6,1,6,0.1,0.001,0.3173
18310,47.19,9,1,9,0.1,0.001,0.3542
18311,45.34,8,1,8,0.1,0.001,0.2924
18312,53.3,13,1,13,0.1,0.001,0.4078
18313,-34.71,1,0,2,0.1,0.001,0.1449
18314,45.83,8,1,8,0.1,0.001,0.354
18315,-19.51,12,0,13,0.1,0.001,0.3454
18316,-34.65,1,0,2,0.1,0.001,0.175
18317,-34.65,1,0,2,0.1,0.001,0.1746
18318,-30.29,4,0,5,0.1,0.001,0.3422
18319,-34.7,1,0,2,0.1,0.001,0.1497
18320,49.64,11,1,11,0.1,0.001,0.3305
18321,-29.02,5,0,6,0.1,0.001,0.3301
18322,-34.64,1,0,2,0.1,0.001,0.1816
18323,-26.68,7,0,8,0.1,0.001,0.2906
18324,46.97,9,1,9,0.1,0.001,0.3295
18325,-24.55,8,0,9,0.1,0.001,0.3837
18326,47.39,9,1,9,0.1,0.001,0.3766
18327,46.86,9,1,9,0.1,0.001,0.3179
18328,-31.81,3,0,4,0.1,0.001,0.2966
18329,-33.27,2,0,3,0.1,0.001,0.2427
18330,47.54,9,1,9,0.1,0.001,0.3936
18331,44.57,7,1,7,0.1,0.001,0.3674
18332,-25.53,6,0,7,0.1,0.001,0.6382
18333,41.78,5,1,5,0.1,0.001,0.355
18334,52.96,13,1,13,0.1,0.001,0.3818
18335,-30.04,4,0,5,0.1,0.001,0.3928
18336,43.53,6,1,6,0.1,0.001,0.4218
18337,-25.72,6,0,7,0.1,0.001,0.6112
18338,-26.4,7,0,8,0.1,0.001,0.3245
18339,38.85,3,1,3,0.1,0.001,0.283
18340,45.8,8,1,8,0.1,0.001,0.3497
18341,-29.16,5,0,6,0.1,0.001,0.3061
18342,-34.62,1,0,2,0.1,0.001,0.1919
18343,44.55,7,1,7,0.1,0.001,0.3639
18344,41.52,5,1,5,0.1,0.001,0.3044
18345,-28.6,5,0,6,0.1,0.001,0.3997
18346,43.18,6,1,6,0.1,0.001,0.3633
18347,-34.45,1,0,2,0.1,0.001,0.2767
18348,-28.17,6,0,7,0.1,0.001,0.2618
18349,-33.41,2,0,3,0.1,0.001,0.1963
18350,-31.68,3,0,4,0.1,0.001,0.3299
18351,48.37,9,1,9,0.1,0.001,0.4852
18352,46.56,8,1,8,0.1,0.001,0.4447
18353,40.26,4,1,4,0.1,0.001,0.3143
18354,41.24,5,1,5,0.1,0.001,0.2475
18355,44.25,7,1,7,0.1,0.001,0.3208
18356,46.52,9,1,9,0.1,0.001,0.2798
18357,41.41,5,1,5,0.1,0.001,0.2821
18358,41.45,5,1,5,0.1,0.001,0.29
18359,40.12,4,1,4,0.1,0.001,0.2799
18360,-27.5,6,0,7,0.1,0.001,0.3578
18361,41.21,5,1,5,0.1,0.001,0.2418
18362,42.65,6,1,6,0.1,0.001,0.275
18363,38.64,3,1,3,0.1,0.001,0.2146
18364,37.33,2,1,2,0.1,0.001,0.167
18365,45.13,8,1,8,0.1,0.001,0.2658
18366,-32.1,3,0,4,0.1,0.001,0.2261
18367,39.93,4,1,4,0.1,0.001,0.2328
18368,-32.09,3,0,4,0.1,0.001,0.2282
18369,-24.58,8,0,9,0.1,0.001,0.3799
18370,-30.48,4,0,5,0.1,0.001,0.3035
18371,48.27,10,1,10,0.1,0.001,0.3271
18372,41.22,5,1,5,0.1,0.001,0.2439
18373,38.59,3,1,3,0.1,0.001,0.1954
18374,45.4,8,1,8,0.1,0.001,0.3005
18375,43.2,6,1,6,0.1,0.001,0.3663
18376,54.33,14,1,14,0.1,0.001,0.3808
18377,-34.69,1,0,2,0.1,0.001,0.1525
18378,46.52,9,1,9,0.1,0.001,0.28
18379,47.77,9,1,9,0.1,0.001,0.4187
18380,52.32,12,1,12,0.1,0.001,0.4437
18381,48.21,10,1,10,0.1,0.001,0.3209
18382,41.37,5,1,5,0.1,0.001,0.2732
18383,-21.53,10,0,11,0.1,0.001,0.406
18384,47.47,9,1,9,0.1,0.001,0.3855
18385,47.38,9,1,9,0.1,0.001,0.3756
18386,45.29,8,1,8,0.1,0.001,0.2864
18387,57.18,16,1,16,0.1,0.001,0.386
18388,42.65,6,1,6,0.1,0.001,0.275
18389,44.27,7,1,7,0.1,0.001,0.3243
18390,43.23,6,1,6,0.1,0.001,0.3722
18391,51.06,11,1,11,0.1,0.001,0.4596
18392,44.48,7,1,7,0.1,0.001,0.3544
18393,-34.5,1,0,2,0.1,0.001,0.2483
18394,-31.85,3,0,4,0.1,0.001,0.2879
