episode,total_reward,progress,win,n_clicks,beta,learn_rate
70597,-32.11,3,0,4,0.1,0.001
70598,-33.34,2,0,3,0.1,0.001
70599,-31.53,4,0,5,0.1,0.001
70600,-34.73,1,0,2,0.1,0.001
70601,-30.85,4,0,5,0.1,0.001
70602,-28.79,3,0,4,0.1,0.001
70603,-30.17,5,0,6,0.1,0.001
70604,-34.72,1,0,2,0.1,0.001
70605,-34.87,1,0,2,0.1,0.001
70606,-33.74,2,0,3,0.1,0.001
70607,-31.36,4,0,5,0.1,0.001
70608,-31.04,4,0,5,0.1,0.001
70609,-33.57,2,0,3,0.1,0.001
70610,-19.9,12,0,13,0.1,0.001
70611,-33.66,2,0,3,0.1,0.001
70612,47.13,10,1,10,0.1,0.001
70613,-31.24,4,0,5,0.1,0.001
70614,40.84,5,1,5,0.1,0.001
70615,-27.13,7,0,8,0.1,0.001
70616,-34.82,1,0,2,0.1,0.001
70617,-27.44,7,0,8,0.1,0.001
70618,-26.52,8,0,9,0.1,0.001
70619,-34.52,1,0,2,0.1,0.001
70620,-30.65,4,0,5,0.1,0.001
70621,-34.63,1,0,2,0.1,0.001
70622,-31.28,4,0,5,0.1,0.001
70623,-29.94,5,0,6,0.1,0.001
70624,-27.89,6,0,7,0.1,0.001
70625,-31.47,4,0,5,0.1,0.001
70626,-31.88,3,0,4,0.1,0.001
70627,-34.35,1,0,2,0.1,0.001
70628,-32.22,3,0,4,0.1,0.001
70629,-27.37,7,0,8,0.1,0.001
70630,-31.99,3,0,4,0.1,0.001
70631,-33.57,2,0,3,0.1,0.001
70632,-32.03,3,0,4,0.1,0.001
70633,43.93,8,1,8,0.1,0.001
70634,-29.81,4,0,5,0.1,0.001
70635,-34.73,1,0,2,0.1,0.001
70636,-32.59,2,0,3,0.1,0.001
70637,-33.25,2,0,3,0.1,0.001
70638,-30.24,5,0,6,0.1,0.001
70639,-22.75,10,0,11,0.1,0.001
70640,-32.18,3,0,4,0.1,0.001
70641,-32.44,3,0,4,0.1,0.001
70642,-24.54,9,0,10,0.1,0.001
70643,-32.19,3,0,4,0.1,0.001
70644,-31.23,4,0,5,0.1,0.001
70645,-34.6,1,0,2,0.1,0.001
70646,-29.98,5,0,6,0.1,0.001
70647,-32.12,3,0,4,0.1,0.001
70648,39.84,4,1,4,0.1,0.001
70649,-29.87,5,0,6,0.1,0.001
70650,-34.73,1,0,2,0.1,0.001
70651,-32.41,3,0,4,0.1,0.001
70652,-34.64,1,0,2,0.1,0.001
70653,-32.05,3,0,4,0.1,0.001
70654,-33.68,2,0,3,0.1,0.001
70655,40.97,5,1,5,0.1,0.001
70656,41.44,5,1,5,0.1,0.001
70657,-33.78,2,0,3,0.1,0.001
70658,-34.7,1,0,2,0.1,0.001
70659,-21.74,11,0,12,0.1,0.001
70660,44.01,7,1,7,0.1,0.001
70661,-34.84,1,0,2,0.1,0.001
70662,-30.27,5,0,6,0.1,0.001
70663,-32.62,3,0,4,0.1,0.001
70664,-34.87,1,0,2,0.1,0.001
70665,-33.68,2,0,3,0.1,0.001
70666,-15.92,10,0,11,0.1,0.001
70667,-34.4,1,0,2,0.1,0.001
70668,-27.37,7,0,8,0.1,0.001
70669,-32.62,3,0,4,0.1,0.001
70670,39.9,4,1,4,0.1,0.001
70671,-27.22,7,0,8,0.1,0.001
70672,-30.21,5,0,6,0.1,0.001
70673,43.32,7,1,7,0.1,0.001
70674,-28.06,6,0,7,0.1,0.001
70675,40.7,5,1,5,0.1,0.001
70676,-29.48,5,0,6,0.1,0.001
70677,40.9,5,1,5,0.1,0.001
70678,-29.69,5,0,6,0.1,0.001
70679,-34.63,1,0,2,0.1,0.001
70680,-33.77,2,0,3,0.1,0.001
70681,46.53,10,1,10,0.1,0.001
70682,-32.3,3,0,4,0.1,0.001
70683,-33.2,2,0,3,0.1,0.001
70684,-27.9,7,0,8,0.1,0.001
70685,-34.89,1,0,2,0.1,0.001
70686,36,1,1,1,0.1,0.001
70687,-32.58,3,0,4,0.1,0.001
70688,-32.93,2,0,3,0.1,0.001
70689,-27.12,7,0,8,0.1,0.001
70690,-31.21,4,0,5,0.1,0.001
70691,-29.38,5,0,6,0.1,0.001
70692,-25.77,8,0,9,0.1,0.001
70693,-30.43,5,0,6,0.1,0.001
70694,-33.69,2,0,3,0.1,0.001
70695,-33.02,2,0,3,0.1,0.001
70696,-25.06,7,0,8,0.1,0.001
70697,-33.78,2,0,3,0.1,0.001
70698,-34.9,1,0,2,0.1,0.001
70699,48.71,12,1,12,0.1,0.001
70700,-28.69,6,0,7,0.1,0.001
70701,-28.18,7,0,8,0.1,0.001
70702,-29.47,5,0,6,0.1,0.001
70703,-32.53,3,0,4,0.1,0.001
70704,-32.62,3,0,4,0.1,0.001
70705,-26.0,8,0,9,0.1,0.001
70706,40.56,5,1,5,0.1,0.001
70707,-33.72,2,0,3,0.1,0.001
70708,-26.01,6,0,7,0.1,0.001
70709,-33.64,2,0,3,0.1,0.001
70710,-31.38,4,0,5,0.1,0.001
70711,-30.96,4,0,5,0.1,0.001
70712,-24.68,9,0,10,0.1,0.001
70713,-32.69,3,0,4,0.1,0.001
70714,-31.7,3,0,4,0.1,0.001
70715,-31.16,4,0,5,0.1,0.001
70716,-34.89,1,0,2,0.1,0.001
70717,-32.37,3,0,4,0.1,0.001
70718,42.12,6,1,6,0.1,0.001
70719,-29.9,5,0,6,0.1,0.001
70720,-28.26,5,0,6,0.1,0.001
70721,-26.41,8,0,9,0.1,0.001
70722,-27.28,7,0,8,0.1,0.001
70723,-31.52,4,0,5,0.1,0.001
70724,-25.78,8,0,9,0.1,0.001
70725,-31.65,4,0,5,0.1,0.001
70726,-27.66,7,0,8,0.1,0.001
70727,-34.87,1,0,2,0.1,0.001
70728,-31.78,4,0,5,0.1,0.001
70729,-33.55,2,0,3,0.1,0.001
70730,-29.69,5,0,6,0.1,0.001
70731,-34.9,1,0,2,0.1,0.001
70732,-24.03,9,0,10,0.1,0.001
70733,-30.28,5,0,6,0.1,0.001
70734,-32.66,3,0,4,0.1,0.001
70735,41.77,6,1,6,0.1,0.001
70736,-29.13,6,0,7,0.1,0.001
70737,-33.65,2,0,3,0.1,0.001
70738,-30.13,5,0,6,0.1,0.001
70739,-26.44,5,0,6,0.1,0.001
70740,-31.39,4,0,5,0.1,0.001
70741,-27.14,7,0,8,0.1,0.001
70742,38.35,3,1,3,0.1,0.001
70743,-32.28,3,0,4,0.1,0.001
70744,-31.53,4,0,5,0.1,0.001
70745,-31.16,4,0,5,0.1,0.001
70746,-34.84,1,0,2,0.1,0.001
70747,-29.63,5,0,6,0.1,0.001
70748,-30.96,4,0,5,0.1,0.001
70749,-25.93,6,0,7,0.1,0.001
70750,-34.8,1,0,2,0.1,0.001
70751,-34.87,1,0,2,0.1,0.001
70752,-30.21,5,0,6,0.1,0.001
70753,-28.4,7,0,8,0.1,0.001
70754,-33.63,2,0,3,0.1,0.001
70755,40.51,5,1,5,0.1,0.001
70756,36,1,1,1,0.1,0.001
70757,-34.8,1,0,2,0.1,0.001
70758,-33.67,2,0,3,0.1,0.001
70759,-34.55,1,0,2,0.1,0.001
70760,-30.99,4,0,5,0.1,0.001
70761,-27.09,8,0,9,0.1,0.001
70762,43.57,7,1,7,0.1,0.001
70763,-32.48,3,0,4,0.1,0.001
70764,-29.81,5,0,6,0.1,0.001
70765,-34.78,1,0,2,0.1,0.001
70766,-29.74,5,0,6,0.1,0.001
70767,-34.87,1,0,2,0.1,0.001
70768,-32.59,3,0,4,0.1,0.001
70769,-33.66,2,0,3,0.1,0.001
70770,-26.28,8,0,9,0.1,0.001
70771,-21.32,11,0,12,0.1,0.001
70772,-33.63,2,0,3,0.1,0.001
70773,47.65,11,1,11,0.1,0.001
70774,-34.86,1,0,2,0.1,0.001
70775,-23.82,10,0,11,0.1,0.001
70776,-31.39,4,0,5,0.1,0.001
70777,-28.37,4,0,5,0.1,0.001
70778,-31.37,4,0,5,0.1,0.001
70779,-34.86,1,0,2,0.1,0.001
70780,-30.56,4,0,5,0.1,0.001
70781,-31.87,3,0,4,0.1,0.001
70782,-23.3,10,0,11,0.1,0.001
70783,-33.63,2,0,3,0.1,0.001
70784,-31.54,4,0,5,0.1,0.001
70785,-33.8,2,0,3,0.1,0.001
70786,-33.64,2,0,3,0.1,0.001
70787,-31.09,4,0,5,0.1,0.001
70788,-33.77,2,0,3,0.1,0.001
70789,-30.08,5,0,6,0.1,0.001
70790,-31.65,4,0,5,0.1,0.001
70791,-33.67,2,0,3,0.1,0.001
70792,-34.79,1,0,2,0.1,0.001
70793,47.57,11,1,11,0.1,0.001
70794,-34.87,1,0,2,0.1,0.001
70795,-29.04,6,0,7,0.1,0.001
70796,-34.83,1,0,2,0.1,0.001
70797,-34.54,1,0,2,0.1,0.001
70798,-33.59,2,0,3,0.1,0.001
70799,-32.55,3,0,4,0.1,0.001
70800,-30.57,4,0,5,0.1,0.001
70801,-34.56,1,0,2,0.1,0.001
70802,-33.76,2,0,3,0.1,0.001
70803,-34.78,1,0,2,0.1,0.001
70804,-33.64,2,0,3,0.1,0.001
70805,-31.46,4,0,5,0.1,0.001
70806,38.19,3,1,3,0.1,0.001
70807,-28.35,6,0,7,0.1,0.001
70808,-19.24,12,0,13,0.1,0.001
70809,-32.22,3,0,4,0.1,0.001
70810,-30.52,5,0,6,0.1,0.001
70811,-26.05,8,0,9,0.1,0.001
70812,-18.67,13,0,14,0.1,0.001
70813,-26.84,7,0,8,0.1,0.001
70814,-29.67,5,0,6,0.1,0.001
70815,-31.96,3,0,4,0.1,0.001
70816,-21.39,11,0,12,0.1,0.001
70817,43.6,7,1,7,0.1,0.001
70818,-26.99,6,0,7,0.1,0.001
70819,41.79,5,1,5,0.1,0.001
70820,-28.74,6,0,7,0.1,0.001
70821,-34.65,1,0,2,0.1,0.001
70822,-32.19,3,0,4,0.1,0.001
70823,-33.67,2,0,3,0.1,0.001
70824,-27.09,7,0,8,0.1,0.001
70825,-34.8,1,0,2,0.1,0.001
70826,-32.47,3,0,4,0.1,0.001
70827,-21.9,8,0,9,0.1,0.001
70828,-34.86,1,0,2,0.1,0.001
70829,-34.87,1,0,2,0.1,0.001
70830,-28.79,6,0,7,0.1,0.001
70831,-28.84,6,0,7,0.1,0.001
70832,-34.87,1,0,2,0.1,0.001
70833,-31.4,4,0,5,0.1,0.001
70834,46.59,9,1,9,0.1,0.001
70835,-32.74,3,0,4,0.1,0.001
70836,-33.66,2,0,3,0.1,0.001
70837,-34.81,1,0,2,0.1,0.001
70838,40.95,5,1,5,0.1,0.001
70839,-28.08,6,0,7,0.1,0.001
70840,-25.06,7,0,8,0.1,0.001
70841,-32.49,3,0,4,0.1,0.001
70842,-24.73,5,0,6,0.1,0.001
70843,-28.25,7,0,8,0.1,0.001
70844,-34.86,1,0,2,0.1,0.001
70845,-26.13,8,0,9,0.1,0.001
70846,-34.6,1,0,2,0.1,0.001
70847,-32.33,3,0,4,0.1,0.001
70848,-30.8,4,0,5,0.1,0.001
70849,-34.7,1,0,2,0.1,0.001
70850,-33.66,2,0,3,0.1,0.001
70851,-33.62,2,0,3,0.1,0.001
70852,-22.73,11,0,12,0.1,0.001
70853,-27.53,7,0,8,0.1,0.001
70854,-34.7,1,0,2,0.1,0.001
70855,44.61,8,1,8,0.1,0.001
70856,-30.02,5,0,6,0.1,0.001
70857,-24.67,9,0,10,0.1,0.001
70858,-32.38,3,0,4,0.1,0.001
70859,-34.86,1,0,2,0.1,0.001
70860,-23.66,3,0,4,0.1,0.001
70861,-29.86,5,0,6,0.1,0.001
70862,-33.23,2,0,3,0.1,0.001
70863,-32.5,3,0,4,0.1,0.001
70864,-31.53,4,0,5,0.1,0.001
70865,-33.8,2,0,3,0.1,0.001
70866,37.18,2,1,2,0.1,0.001
70867,-30.61,4,0,5,0.1,0.001
70868,44.41,8,1,8,0.1,0.001
70869,-34.87,1,0,2,0.1,0.001
70870,-34.76,1,0,2,0.1,0.001
70871,-34.79,1,0,2,0.1,0.001
70872,-31.25,4,0,5,0.1,0.001
70873,-31.72,4,0,5,0.1,0.001
70874,-24.37,9,0,10,0.1,0.001
70875,-25.83,8,0,9,0.1,0.001
70876,-26.42,8,0,9,0.1,0.001
70877,-34.75,1,0,2,0.1,0.001
70878,-28.26,6,0,7,0.1,0.001
70879,-28.04,6,0,7,0.1,0.001
70880,-30.87,4,0,5,0.1,0.001
70881,-26.9,7,0,8,0.1,0.001
70882,-24.0,8,0,9,0.1,0.001
70883,-34.77,1,0,2,0.1,0.001
70884,-27.81,6,0,7,0.1,0.001
70885,-30.83,4,0,5,0.1,0.001
70886,43.26,7,1,7,0.1,0.001
70887,-31.22,4,0,5,0.1,0.001
70888,-31.81,3,0,4,0.1,0.001
70889,-30.81,4,0,5,0.1,0.001
70890,-34.8,1,0,2,0.1,0.001
70891,-34.9,1,0,2,0.1,0.001
70892,-32.2,3,0,4,0.1,0.001
70893,-31.32,4,0,5,0.1,0.001
70894,-31.33,4,0,5,0.1,0.001
70895,-30.59,4,0,5,0.1,0.001
70896,38.26,3,1,3,0.1,0.001
70897,-32.13,3,0,4,0.1,0.001
70898,-26.58,8,0,9,0.1,0.001
70899,-30.31,5,0,6,0.1,0.001
70900,-33.46,2,0,3,0.1,0.001
70901,-33.84,2,0,3,0.1,0.001
70902,-33.75,2,0,3,0.1,0.001
70903,-30.52,4,0,5,0.1,0.001
70904,-32.04,3,0,4,0.1,0.001
70905,-34.6,1,0,2,0.1,0.001
70906,-34.59,1,0,2,0.1,0.001
70907,-28.02,6,0,7,0.1,0.001
70908,-31.31,4,0,5,0.1,0.001
70909,-31.51,4,0,5,0.1,0.001
70910,-30.69,4,0,5,0.1,0.001
70911,-25.41,9,0,10,0.1,0.001
70912,-33.65,2,0,3,0.1,0.001
70913,-30.62,4,0,5,0.1,0.001
70914,-33.52,2,0,3,0.1,0.001
70915,-32.37,3,0,4,0.1,0.001
70916,-23.97,10,0,11,0.1,0.001
70917,-22.08,11,0,12,0.1,0.001
70918,-34.76,1,0,2,0.1,0.001
70919,-24.1,10,0,11,0.1,0.001
70920,-33.82,2,0,3,0.1,0.001
70921,52.22,13,1,13,0.1,0.001
70922,-27.46,6,0,7,0.1,0.001
70923,-28.86,6,0,7,0.1,0.001
70924,-31.49,3,0,4,0.1,0.001
70925,42.52,6,1,6,0.1,0.001
70926,-18.27,15,0,16,0.1,0.001
70927,-31.33,4,0,5,0.1,0.001
70928,-33.66,2,0,3,0.1,0.001
70929,-28.57,5,0,6,0.1,0.001
70930,-26.67,8,0,9,0.1,0.001
70931,-33.76,2,0,3,0.1,0.001
70932,-33.78,2,0,3,0.1,0.001
70933,-31.32,4,0,5,0.1,0.001
70934,-21.83,9,0,10,0.1,0.001
70935,-32.3,3,0,4,0.1,0.001
70936,49.28,12,1,12,0.1,0.001
70937,-34.87,1,0,2,0.1,0.001
70938,-27.77,7,0,8,0.1,0.001
70939,-29.86,5,0,6,0.1,0.001
70940,-34.77,1,0,2,0.1,0.001
70941,-34.68,1,0,2,0.1,0.001
70942,-32.36,3,0,4,0.1,0.001
70943,-30.58,4,0,5,0.1,0.001
70944,-31.01,4,0,5,0.1,0.001
70945,-34.77,1,0,2,0.1,0.001
70946,-31.26,4,0,5,0.1,0.001
70947,-32.71,3,0,4,0.1,0.001
70948,-33.68,2,0,3,0.1,0.001
70949,-23.78,3,0,4,0.1,0.001
70950,46.24,10,1,10,0.1,0.001
70951,-33.67,2,0,3,0.1,0.001
70952,-30.7,4,0,5,0.1,0.001
70953,-26.21,8,0,9,0.1,0.001
70954,-33.55,2,0,3,0.1,0.001
70955,-31.51,3,0,4,0.1,0.001
70956,42.87,7,1,7,0.1,0.001
70957,-33.05,2,0,3,0.1,0.001
70958,-32.37,3,0,4,0.1,0.001
70959,-34.59,1,0,2,0.1,0.001
70960,-31.27,4,0,5,0.1,0.001
70961,-31.44,4,0,5,0.1,0.001
70962,-33.58,2,0,3,0.1,0.001
70963,-34.9,1,0,2,0.1,0.001
70964,-34.8,1,0,2,0.1,0.001
70965,-19.15,13,0,14,0.1,0.001
70966,-29.61,5,0,6,0.1,0.001
70967,-33.62,2,0,3,0.1,0.001
70968,-28.35,6,0,7,0.1,0.001
70969,-34.96,1,0,2,0.1,0.001
70970,-32.17,3,0,4,0.1,0.001
70971,-31.44,4,0,5,0.1,0.001
70972,-27.3,7,0,8,0.1,0.001
70973,-32.35,3,0,4,0.1,0.001
70974,-33.44,2,0,3,0.1,0.001
70975,-31.74,3,0,4,0.1,0.001
70976,-34.81,1,0,2,0.1,0.001
70977,-32.53,3,0,4,0.1,0.001
70978,-31.32,4,0,5,0.1,0.001
70979,-28.96,5,0,6,0.1,0.001
70980,-33.62,2,0,3,0.1,0.001
70981,40.3,4,1,4,0.1,0.001
70982,-32.07,3,0,4,0.1,0.001
70983,-33.4,2,0,3,0.1,0.001
70984,-34.66,1,0,2,0.1,0.001
70985,-26.92,8,0,9,0.1,0.001
70986,-32.58,3,0,4,0.1,0.001
70987,-29.62,5,0,6,0.1,0.001
70988,-34.8,1,0,2,0.1,0.001
70989,-30.19,5,0,6,0.1,0.001
70990,-32.48,3,0,4,0.1,0.001
70991,-31.46,4,0,5,0.1,0.001
70992,-34.8,1,0,2,0.1,0.001
70993,-34.85,1,0,2,0.1,0.001
70994,-33.4,2,0,3,0.1,0.001
70995,-30.06,5,0,6,0.1,0.001
70996,-33.61,2,0,3,0.1,0.001
70997,-32.25,3,0,4,0.1,0.001
70998,-27.39,7,0,8,0.1,0.001
70999,-32.31,3,0,4,0.1,0.001
71000,-31.18,4,0,5,0.1,0.001
71001,39.54,4,1,4,0.1,0.001
71002,-33.31,2,0,3,0.1,0.001
71003,40.86,5,1,5,0.1,0.001
71004,40.91,5,1,5,0.1,0.001
71005,-27.98,6,0,7,0.1,0.001
71006,-33.62,2,0,3,0.1,0.001
71007,-26.77,8,0,9,0.1,0.001
71008,-29.99,5,0,6,0.1,0.001
71009,-27.16,7,0,8,0.1,0.001
71010,-33.41,2,0,3,0.1,0.001
71011,39.8,4,1,4,0.1,0.001
71012,-34.84,1,0,2,0.1,0.001
71013,-34.91,1,0,2,0.1,0.001
71014,-30.12,5,0,6,0.1,0.001
71015,-33.64,2,0,3,0.1,0.001
71016,-33.74,2,0,3,0.1,0.001
71017,-31.2,4,0,5,0.1,0.001
71018,45.82,9,1,9,0.1,0.001
71019,-31.34,4,0,5,0.1,0.001
71020,-28.64,6,0,7,0.1,0.001
71021,-34.85,1,0,2,0.1,0.001
71022,-34.8,1,0,2,0.1,0.001
71023,-31.07,4,0,5,0.1,0.001
71024,-34.7,1,0,2,0.1,0.001
71025,-31.0,4,0,5,0.1,0.001
71026,-32.29,3,0,4,0.1,0.001
71027,-34.7,1,0,2,0.1,0.001
71028,69.56,17,1,17,0.1,0.001
71029,-33.7,2,0,3,0.1,0.001
71030,-30.54,4,0,5,0.1,0.001
71031,47.25,10,1,10,0.1,0.001
71032,41.7,6,1,6,0.1,0.001
71033,-29.65,5,0,6,0.1,0.001
71034,46.9,9,1,9,0.1,0.001
71035,-31.4,4,0,5,0.1,0.001
71036,-26.48,8,0,9,0.1,0.001
71037,-30.04,5,0,6,0.1,0.001
71038,-32.14,3,0,4,0.1,0.001
71039,-33.57,2,0,3,0.1,0.001
71040,-17.22,16,0,17,0.1,0.001
71041,-32.27,3,0,4,0.1,0.001
71042,-33.65,2,0,3,0.1,0.001
71043,-34.86,1,0,2,0.1,0.001
71044,-33.52,2,0,3,0.1,0.001
71045,-29.59,5,0,6,0.1,0.001
71046,-34.89,1,0,2,0.1,0.001
71047,-29.88,5,0,6,0.1,0.001
71048,-33.28,2,0,3,0.1,0.001
71049,-34.79,1,0,2,0.1,0.001
71050,-29.33,5,0,6,0.1,0.001
71051,-30.7,4,0,5,0.1,0.001
71052,-34.79,1,0,2,0.1,0.001
71053,-34.91,1,0,2,0.1,0.001
71054,-33.47,2,0,3,0.1,0.001
71055,-33.67,2,0,3,0.1,0.001
71056,-29.73,5,0,6,0.1,0.001
71057,-34.92,1,0,2,0.1,0.001
71058,-33.0,2,0,3,0.1,0.001
71059,-22.96,10,0,11,0.1,0.001
71060,-31.29,4,0,5,0.1,0.001
71061,-32.5,3,0,4,0.1,0.001
71062,-34.9,1,0,2,0.1,0.001
71063,-32.2,3,0,4,0.1,0.001
71064,-33.76,2,0,3,0.1,0.001
71065,-26.75,7,0,8,0.1,0.001
71066,-23.87,10,0,11,0.1,0.001
71067,-31.28,4,0,5,0.1,0.001
71068,43.72,7,1,7,0.1,0.001
71069,-31.1,4,0,5,0.1,0.001
71070,-32.54,3,0,4,0.1,0.001
71071,-31.35,4,0,5,0.1,0.001
71072,39.88,4,1,4,0.1,0.001
71073,-33.81,2,0,3,0.1,0.001
71074,-30.07,5,0,6,0.1,0.001
71075,-30.88,4,0,5,0.1,0.001
71076,-28.62,6,0,7,0.1,0.001
71077,-30.19,5,0,6,0.1,0.001
71078,42.08,6,1,6,0.1,0.001
71079,37.07,2,1,2,0.1,0.001
71080,-29.53,5,0,6,0.1,0.001
71081,-28.24,5,0,6,0.1,0.001
71082,-27.73,7,0,8,0.1,0.001
71083,-32.53,3,0,4,0.1,0.001
71084,-27.65,7,0,8,0.1,0.001
71085,-34.84,1,0,2,0.1,0.001
71086,-32.13,3,0,4,0.1,0.001
71087,-34.52,1,0,2,0.1,0.001
71088,-31.25,4,0,5,0.1,0.001
71089,-29.29,5,0,6,0.1,0.001
71090,-30.2,5,0,6,0.1,0.001
71091,40.56,5,1,5,0.1,0.001
71092,-30.26,5,0,6,0.1,0.001
71093,-32.63,3,0,4,0.1,0.001
71094,-32.61,3,0,4,0.1,0.001
71095,-34.83,1,0,2,0.1,0.001
71096,-16.84,14,0,15,0.1,0.001
71097,-32.63,3,0,4,0.1,0.001
71098,40.98,5,1,5,0.1,0.001
71099,-34.82,1,0,2,0.1,0.001
71100,42.94,7,1,7,0.1,0.001
71101,-31.35,4,0,5,0.1,0.001
71102,-30.87,4,0,5,0.1,0.001
71103,-33.65,2,0,3,0.1,0.001
71104,-34.84,1,0,2,0.1,0.001
71105,-34.71,1,0,2,0.1,0.001
71106,-28.14,7,0,8,0.1,0.001
71107,-34.67,1,0,2,0.1,0.001
71108,-33.71,2,0,3,0.1,0.001
71109,-28.88,6,0,7,0.1,0.001
71110,-32.02,3,0,4,0.1,0.001
71111,-32.55,3,0,4,0.1,0.001
71112,-30.67,4,0,5,0.1,0.001
71113,-34.83,1,0,2,0.1,0.001
71114,-26.9,8,0,9,0.1,0.001
71115,43.21,7,1,7,0.1,0.001
71116,-32.51,3,0,4,0.1,0.001
71117,-28.53,6,0,7,0.1,0.001
71118,-34.46,1,0,2,0.1,0.001
71119,-34.79,1,0,2,0.1,0.001
71120,-33.21,2,0,3,0.1,0.001
71121,-32.14,3,0,4,0.1,0.001
71122,-30.05,5,0,6,0.1,0.001
71123,-31.42,4,0,5,0.1,0.001
71124,-32.25,3,0,4,0.1,0.001
71125,-33.69,2,0,3,0.1,0.001
71126,-26.62,7,0,8,0.1,0.001
71127,-28.23,6,0,7,0.1,0.001
71128,-25.14,8,0,9,0.1,0.001
71129,-32.23,3,0,4,0.1,0.001
71130,-29.02,6,0,7,0.1,0.001
71131,42.06,6,1,6,0.1,0.001
71132,-30.33,5,0,6,0.1,0.001
71133,-26.0,8,0,9,0.1,0.001
71134,-32.69,3,0,4,0.1,0.001
71135,-32.35,3,0,4,0.1,0.001
71136,-34.92,1,0,2,0.1,0.001
71137,-34.83,1,0,2,0.1,0.001
71138,-34.86,1,0,2,0.1,0.001
71139,-26.24,8,0,9,0.1,0.001
71140,-31.52,3,0,4,0.1,0.001
71141,-34.75,1,0,2,0.1,0.001
71142,-32.27,3,0,4,0.1,0.001
71143,-22.51,10,0,11,0.1,0.001
71144,-31.16,4,0,5,0.1,0.001
71145,37.14,2,1,2,0.1,0.001
71146,38.31,3,1,3,0.1,0.001
71147,-32.16,3,0,4,0.1,0.001
71148,-30.1,5,0,6,0.1,0.001
71149,-33.85,2,0,3,0.1,0.001
71150,-33.7,2,0,3,0.1,0.001
71151,-31.49,4,0,5,0.1,0.001
71152,-27.99,6,0,7,0.1,0.001
71153,-28.7,4,0,5,0.1,0.001
71154,-24.72,7,0,8,0.1,0.001
71155,38.37,3,1,3,0.1,0.001
71156,-33.42,2,0,3,0.1,0.001
71157,-33.78,2,0,3,0.1,0.001
71158,-28.06,7,0,8,0.1,0.001
71159,-29.57,5,0,6,0.1,0.001
71160,-22.61,11,0,12,0.1,0.001
71161,-34.85,1,0,2,0.1,0.001
71162,-32.56,3,0,4,0.1,0.001
71163,-32.43,3,0,4,0.1,0.001
71164,-31.2,4,0,5,0.1,0.001
71165,-29.55,5,0,6,0.1,0.001
71166,-33.46,2,0,3,0.1,0.001
71167,-34.85,1,0,2,0.1,0.001
71168,-34.66,1,0,2,0.1,0.001
71169,-34.87,1,0,2,0.1,0.001
71170,-31.19,4,0,5,0.1,0.001
71171,-34.81,1,0,2,0.1,0.001
71172,39.54,4,1,4,0.1,0.001
71173,-34.79,1,0,2,0.1,0.001
71174,-34.85,1,0,2,0.1,0.001
71175,-28.27,6,0,7,0.1,0.001
71176,37.15,2,1,2,0.1,0.001
71177,-29.75,5,0,6,0.1,0.001
71178,-30.28,5,0,6,0.1,0.001
71179,-31.99,3,0,4,0.1,0.001
71180,-29.79,5,0,6,0.1,0.001
71181,-34.83,1,0,2,0.1,0.001
71182,-34.5,1,0,2,0.1,0.001
71183,-34.66,1,0,2,0.1,0.001
71184,-13.27,17,0,18,0.1,0.001
71185,-30.99,4,0,5,0.1,0.001
71186,-34.76,1,0,2,0.1,0.001
71187,-32.25,3,0,4,0.1,0.001
71188,-22.38,8,0,9,0.1,0.001
71189,-27.1,7,0,8,0.1,0.001
71190,-34.74,1,0,2,0.1,0.001
71191,-33.2,2,0,3,0.1,0.001
71192,-34.69,1,0,2,0.1,0.001
71193,-28.56,6,0,7,0.1,0.001
71194,-27.64,6,0,7,0.1,0.001
71195,-33.25,2,0,3,0.1,0.001
71196,-32.11,3,0,4,0.1,0.001
71197,-33.22,2,0,3,0.1,0.001
71198,-32.25,3,0,4,0.1,0.001
71199,-33.69,2,0,3,0.1,0.001
71200,-32.23,3,0,4,0.1,0.001
71201,-33.57,2,0,3,0.1,0.001
71202,-33.64,2,0,3,0.1,0.001
71203,-34.93,1,0,2,0.1,0.001
71204,-33.72,2,0,3,0.1,0.001
71205,-33.73,2,0,3,0.1,0.001
71206,-33.46,2,0,3,0.1,0.001
71207,-33.65,2,0,3,0.1,0.001
71208,-32.15,3,0,4,0.1,0.001
71209,-28.94,6,0,7,0.1,0.001
71210,-32.36,3,0,4,0.1,0.001
71211,-34.79,1,0,2,0.1,0.001
71212,-34.88,1,0,2,0.1,0.001
71213,-33.51,2,0,3,0.1,0.001
71214,-27.7,7,0,8,0.1,0.001
71215,-25.9,8,0,9,0.1,0.001
71216,-32.63,3,0,4,0.1,0.001
71217,-29.09,5,0,6,0.1,0.001
71218,-30.71,4,0,5,0.1,0.001
71219,-33.84,2,0,3,0.1,0.001
71220,-33.83,2,0,3,0.1,0.001
71221,-34.85,1,0,2,0.1,0.001
71222,-34.83,1,0,2,0.1,0.001
71223,-27.92,6,0,7,0.1,0.001
71224,-33.59,2,0,3,0.1,0.001
71225,-33.61,2,0,3,0.1,0.001
71226,-34.82,1,0,2,0.1,0.001
71227,-29.02,6,0,7,0.1,0.001
71228,-34.96,1,0,2,0.1,0.001
71229,-29.61,5,0,6,0.1,0.001
71230,-25.76,8,0,9,0.1,0.001
71231,-31.31,4,0,5,0.1,0.001
71232,-31.17,4,0,5,0.1,0.001
71233,-34.68,1,0,2,0.1,0.001
71234,-33.68,2,0,3,0.1,0.001
